"X1","X2","cluster"
2.77881728583844,2.32357830758624,"Cluster 1"
-0.213160660968212,0.427836546543039,"Cluster 1"
2.62634922622023,1.00144332777702,"Cluster 1"
0.082462888965643,-0.56531063163986,"Cluster 1"
2.36677220907592,1.38119155083108,"Cluster 1"
4.3066831401256,3.11789761991238,"Cluster 1"
0.1048000815995,-0.791067628655125,"Cluster 1"
-2.77885513175746,-0.720808868336437,"Cluster 1"
-0.503007982144111,-1.14033538847895,"Cluster 1"
-0.615702530032779,-0.455994542398389,"Cluster 1"
-1.86470099240095,-1.86129792217869,"Cluster 1"
1.58295065200912,3.00077764267854,"Cluster 1"
-1.83170096448973,-1.05208491482608,"Cluster 1"
-0.694935396923306,0.176513866899318,"Cluster 1"
-1.97263867727502,-2.9471608211918,"Cluster 1"
2.48653032650027,1.5301270338172,"Cluster 1"
1.40662268882553,1.66134085783213,"Cluster 1"
1.91583046202443,2.0520936190992,"Cluster 1"
-0.170836530849664,-1.33320769320204,"Cluster 1"
-0.452044715569257,-0.672602029054718,"Cluster 1"
1.5956932659217,-0.0870460099461646,"Cluster 1"
-1.19596052242858,0.723655709967826,"Cluster 1"
4.40646533420322,4.23980768763472,"Cluster 1"
-3.97370793727365,-2.46983682661494,"Cluster 1"
1.11595296564807,0.797750800491372,"Cluster 1"
-0.875481881247426,-1.68507793063759,"Cluster 1"
-2.09489808866069,-2.55455877831737,"Cluster 1"
-1.12503553308162,-1.23727486025001,"Cluster 1"
-1.68347069349068,-0.966813969105295,"Cluster 1"
0.0617177325610974,-0.543103038813736,"Cluster 1"
1.77920201575236,1.40183338260946,"Cluster 1"
-2.64652426354433,-1.85538848479104,"Cluster 1"
1.97885393433691,1.97465703064011,"Cluster 1"
0.309579590286037,-0.201796194508561,"Cluster 1"
2.88275571183428,1.06831382718947,"Cluster 1"
-1.80780504947083,-1.05560267019014,"Cluster 1"
1.01995805081507,0.369902834254656,"Cluster 1"
0.428950568100266,1.00452427946656,"Cluster 1"
-0.155199689398615,-0.653194895293244,"Cluster 1"
1.28178617246637,0.289347962878685,"Cluster 1"
0.14385148119335,0.313147576733029,"Cluster 1"
-1.79287978495457,1.20820502510679,"Cluster 1"
-0.213227241741226,1.81012189228427,"Cluster 1"
0.801334144482648,-0.472634331800964,"Cluster 1"
2.98143012660608,1.44420071002586,"Cluster 1"
4.01167538343975,4.34772581775678,"Cluster 1"
-3.94180662907464,-3.56775527716256,"Cluster 1"
0.795760855812044,1.91710547049263,"Cluster 1"
0.542605360779083,-0.355110507241534,"Cluster 1"
-3.02843553216585,-1.35960824496545,"Cluster 1"
0.446432561285699,0.545582252136476,"Cluster 1"
-0.535996832189856,-0.356304997682811,"Cluster 1"
0.515654169064267,-0.672411671919439,"Cluster 1"
-1.83094393172292,-0.901625337275462,"Cluster 1"
-3.41722593683767,-3.306947865954,"Cluster 1"
3.04936253385859,3.13834009689762,"Cluster 1"
3.34882792728797,1.2839541062113,"Cluster 1"
-6.12844930293177,-4.36385163531214,"Cluster 1"
0.937649270382494,0.734051491180072,"Cluster 1"
-4.91734166512565,-3.64363258091694,"Cluster 1"
-1.08454188650336,-0.0819390698280092,"Cluster 1"
0.174824272241339,-0.080529165183954,"Cluster 1"
-1.78462742934817,-0.951027415920329,"Cluster 1"
11.7517865260643,4.30772333556121,"Cluster 2"
12.7754847789532,3.75410031730678,"Cluster 2"
5.69265890693683,4.90111766809427,"Cluster 2"
4.78529246272918,3.55588563091702,"Cluster 2"
7.48177902086318,4.1175655173368,"Cluster 2"
2.64593723464756,3.60886791117967,"Cluster 2"
8.531076684987,4.21423029722466,"Cluster 2"
5.19191369033003,4.03689820347502,"Cluster 2"
3.36699696708681,4.41144646464875,"Cluster 2"
9.65741936809303,3.65206626493245,"Cluster 2"
5.25408823610825,3.9384800462454,"Cluster 2"
3.48894281095558,4.835565361296,"Cluster 2"
7.20865930721404,3.12599800926449,"Cluster 2"
8.02478861364731,3.77451099890803,"Cluster 2"
5.04017250141359,3.08949756923169,"Cluster 2"
4.72208109591334,2.84627455634261,"Cluster 2"
7.44087719243908,3.58151284838988,"Cluster 2"
6.85691235549215,3.24814972127248,"Cluster 2"
4.75900088440107,2.7587110506684,"Cluster 2"
8.69469836363508,4.10563552066377,"Cluster 2"
4.23515806991638,3.8278439493315,"Cluster 2"
7.45153235796561,4.79202040015885,"Cluster 2"
2.22601256007923,3.56499296801856,"Cluster 2"
2.2371838371581,4.54162372408884,"Cluster 2"
6.49650827820646,4.32389516660436,"Cluster 2"
9.63658334921321,4.18720217880682,"Cluster 2"
4.54361304338613,4.67509504746745,"Cluster 2"
5.31444044159063,4.46579073012116,"Cluster 2"
3.1825069684951,3.63217064014435,"Cluster 2"
6.83234796640007,3.5209917204444,"Cluster 2"
4.31052817115996,4.32854363720934,"Cluster 2"
7.6984081017801,4.16167604371524,"Cluster 2"
7.66212846740532,3.67740031645791,"Cluster 2"
4.68745467598433,4.14026223453359,"Cluster 2"
6.6275079273288,4.50051142947385,"Cluster 2"
4.55876927632722,4.37357120472848,"Cluster 2"
6.11760253483889,4.06246824784693,"Cluster 2"
8.11585326067704,3.39232482791281,"Cluster 2"
6.85879875709495,3.29545155741151,"Cluster 2"
2.82431744029782,4.53265843696666,"Cluster 2"
3.13004702526393,3.67076388345755,"Cluster 2"
6.98797482351241,4.22166558957347,"Cluster 2"
5.70309575581475,3.79464253069374,"Cluster 2"
6.68329609836486,3.37054443630177,"Cluster 2"
5.59360057790017,4.46288475575347,"Cluster 2"
5.02848777348015,4.13116381742782,"Cluster 2"
5.19195898392905,2.8509845753217,"Cluster 2"
1.30834601049347,3.68917112661172,"Cluster 2"
6.90102825272313,3.77686568673729,"Cluster 2"
3.57547776881648,4.23853583804156,"Cluster 2"
6.34217614971666,4.66782570766937,"Cluster 2"
7.42409427065612,3.55272743777537,"Cluster 2"
5.49559838237656,4.27113872663208,"Cluster 2"
6.30870487782922,3.90484712594047,"Cluster 2"
5.28406062279525,3.93147523474094,"Cluster 2"
7.66711290031603,4.59936914082894,"Cluster 2"
11.395393787207,4.76564906246457,"Cluster 2"
1.95120768863381,5.50013644505179,"Cluster 2"
3.63315085472251,4.6540552389428,"Cluster 2"
4.89830074822919,3.55294591432535,"Cluster 2"
11.5471312988076,5.32740169848455,"Cluster 2"
4.90515879083435,3.92421887983503,"Cluster 2"
8.37814574572129,4.19188975309637,"Cluster 2"
2.5961835012157,-3.93810144970861,"Cluster 3"
2.6778619096798,-4.344395855326,"Cluster 3"
1.17133792988431,-5.55992261408688,"Cluster 3"
2.24869053393946,-4.14013253447862,"Cluster 3"
5.1622571589095,-3.53534024214871,"Cluster 3"
3.42885898518214,-4.2225880568084,"Cluster 3"
6.16143400498692,-2.51594488086112,"Cluster 3"
5.63643795568546,-3.25121444438671,"Cluster 3"
3.90234602906223,-3.1666345150064,"Cluster 3"
5.77662948159102,-3.67797464543593,"Cluster 3"
3.62908168206,-3.12821753712232,"Cluster 3"
3.08898202682839,-3.87199761629693,"Cluster 3"
4.4082093310804,-2.53146143549737,"Cluster 3"
7.25967620611395,-1.60239631093278,"Cluster 3"
5.96044092055839,-2.97952406053663,"Cluster 3"
2.00624953800133,-4.4405975876455,"Cluster 3"
6.61712270671474,-2.43950565839046,"Cluster 3"
2.16676118395538,-3.97020545853819,"Cluster 3"
4.02616899349798,-3.62973643475332,"Cluster 3"
6.41272502861993,-2.49316965758551,"Cluster 3"
6.20978580933014,-2.80292105323057,"Cluster 3"
4.48021420503594,-4.3736327461138,"Cluster 3"
1.78535562118927,-3.58090319371327,"Cluster 3"
2.37657385210401,-3.6377861354117,"Cluster 3"
4.01268582555745,-4.5516955949558,"Cluster 3"
6.62026016109034,-3.18063188923006,"Cluster 3"
5.08115083727579,-2.73047747395553,"Cluster 3"
1.71663479068426,-4.8333743327322,"Cluster 3"
5.84729154300217,-3.75368322954594,"Cluster 3"
-0.462978840432154,-4.25942670314901,"Cluster 3"
4.19003946280781,-3.3006231340305,"Cluster 3"
2.54353471955013,-3.41016495401987,"Cluster 3"
4.18194413921444,-3.39655967681036,"Cluster 3"
3.19807801924547,-4.47958015100377,"Cluster 3"
4.52464883252843,-3.7093899106776,"Cluster 3"
4.79104105740006,-3.39230967984643,"Cluster 3"
4.80826081683096,-4.81535327844495,"Cluster 3"
5.86311978766211,-1.92737219222878,"Cluster 3"
3.71557333049501,-4.56420121644707,"Cluster 3"
3.4845297580002,-3.89200261186954,"Cluster 3"
2.54404808657262,-3.22051689810206,"Cluster 3"
4.67762527197229,-3.71625271731235,"Cluster 3"
7.8006453594398,-4.13079506321124,"Cluster 3"
1.67186214339843,-4.1412044059479,"Cluster 3"
6.13663584075164,-2.19130683804908,"Cluster 3"
1.18060725535198,-3.87735023559589,"Cluster 3"
1.84247811776486,-4.10120559645711,"Cluster 3"
5.50516201845639,-2.31868713431655,"Cluster 3"
5.1732483330668,-3.62340459313273,"Cluster 3"
2.49480990232815,-3.73015141212494,"Cluster 3"
4.60161415293215,-3.51495999461865,"Cluster 3"
5.02095580996541,-3.70459533684931,"Cluster 3"
6.13294541579141,-3.32707816593332,"Cluster 3"
4.91184700825368,-4.26518271789328,"Cluster 3"
5.35918042085298,-2.57283782885572,"Cluster 3"
5.98209567330749,-4.20534576338937,"Cluster 3"
6.28370394277219,-2.08666884384888,"Cluster 3"
5.62304406388199,-2.54444404442647,"Cluster 3"
3.47959259380341,-4.01180812286138,"Cluster 3"
7.92120234004955,-1.09278556512008,"Cluster 3"
6.54824911050574,-2.55190869643715,"Cluster 3"
4.52938678175211,-4.36796700983828,"Cluster 3"
0.66608812786893,-5.87647667374816,"Cluster 3"
9.91723343477628,-0.109228814110956,"Cluster 4"
12.2980834286208,1.98219956627029,"Cluster 4"
7.70450885105362,-1.94236510244609,"Cluster 4"
9.56094649096304,-0.295301517066357,"Cluster 4"
10.5345818499863,1.47160355502308,"Cluster 4"
7.47460875273199,0.116313347604984,"Cluster 4"
10.288173698066,0.108090441723518,"Cluster 4"
11.6707950844628,2.26600542949325,"Cluster 4"
