"k","Score","Time (seconds)","Best Cluster (k)","run","var"
2,0.260678010825414,13.3649999999907," ",1,0.5
3,0.00858257770899711,8.98699999999371,"BEST",1,0.5
4,0.0806111785065291,8.6020000000135," ",1,0.5
5,0.130359185895154,8.98400000002584," ",1,0.5
2,0.259722129560089,8.77399999997579," ",2,0.5
3,0.00738412449354147,8.59799999999814,"BEST",2,0.5
4,0.0824378761790529,8.17300000000978," ",2,0.5
5,0.132100220222719,7.75100000001839," ",2,0.5
2,0.259666411088859,8.34200000000419," ",3,0.5
3,0.00822798913421148,8.66599999999744,"BEST",3,0.5
4,0.0820561913131067,8.27000000001863," ",3,0.5
5,0.131098799360754,8.19700000001467," ",3,0.5
2,0.259979006226029,8.50299999999697," ",4,0.5
3,0.00732696660361811,8.68100000001141,"BEST",4,0.5
4,0.080628710840816,8.21299999998882," ",4,0.5
5,0.131198372197881,7.74799999999232," ",4,0.5
2,0.261330271880245,8.8179999999993," ",5,0.5
3,0.00855512235125239,8.90400000000955,"BEST",5,0.5
4,0.0808061966035586,8.25900000002002," ",5,0.5
5,0.129214986292688,7.75," ",5,0.5
2,0.268584011356412,8.57600000000093," ",6,0.5
3,0.00792351799527118,8.66000000000349,"BEST",6,0.5
4,0.080787059570802,8.29899999999907," ",6,0.5
5,0.129150988973572,7.7840000000142," ",6,0.5
2,0.267458304137309,8.49499999999534," ",7,0.5
3,0.00848467393850119,8.75599999999395,"BEST",7,0.5
4,0.0797575748287265,8.15099999998347," ",7,0.5
5,0.128794218946138,8.04300000000512," ",7,0.5
2,0.266326012808274,8.24499999999534," ",8,0.5
3,0.00794894225746163,8.64699999999721,"BEST",8,0.5
4,0.0811427014594236,8.3179999999993," ",8,0.5
5,0.127548763965549,7.85500000001048," ",8,0.5
2,0.248125657438377,8.59200000000419," ",9,0.5
3,0.00739331807683718,8.66800000000512,"BEST",9,0.5
4,0.0811957604341052,9.26600000000326," ",9,0.5
5,0.127645815063915,7.88500000000931," ",9,0.5
2,0.252893587040098,8.58199999999488," ",10,0.5
3,0.00663488908212463,9.40599999998813,"BEST",10,0.5
4,0.0806060434906251,8.32199999998556," ",10,0.5
5,0.129130825477381,7.8519999999844," ",10,0.5
2,0.234752217730893,8.42600000000675," ",11,0.5
3,0.0066219473878413,8.6590000000142,"BEST",11,0.5
4,0.0805632092521111,8.29099999999744," ",11,0.5
5,0.130156074927783,7.75099999998929," ",11,0.5
2,0.21107327582161,8.34400000001187," ",12,0.5
3,0.00677989582454194,8.91700000001583,"BEST",12,0.5
4,0.0810002507258394,8.04099999999744," ",12,0.5
5,0.130350731687253,7.625," ",12,0.5
2,0.211566963666425,8.57400000002235," ",13,0.5
3,0.00677079578117633,8.48399999999674,"BEST",13,0.5
4,0.0812796741842317,8.35999999998603," ",13,0.5
5,0.128028400162137,7.58600000001024," ",13,0.5
2,0.223506041507403,8.30499999999302," ",14,0.5
3,0.00652835095185109,8.61100000000442,"BEST",14,0.5
4,0.0800702384234225,8.47599999999511," ",14,0.5
5,0.128049436961129,7.98600000000442," ",14,0.5
2,0.243022678600082,8.33600000001024," ",15,0.5
3,0.00583922210568007,8.39900000000489,"BEST",15,0.5
4,0.0799796954860715,8.03599999999278," ",15,0.5
5,0.127014130761314,7.69800000000396," ",15,0.5
2,0.244835176643506,8.68700000000536," ",16,0.5
3,0.00625941508606058,8.68700000000536,"BEST",16,0.5
4,0.0801488479688868,8.09500000000116," ",16,0.5
5,0.124975492818073,7.63899999999558," ",16,0.5
2,0.225967002333313,8.65200000000186," ",17,0.5
3,0.00625016706075994,8.46800000002258,"BEST",17,0.5
4,0.0795669341793516,8.33100000000559," ",17,0.5
5,0.126001787184745,7.7269999999844," ",17,0.5
2,0.246845963487909,8.62899999998626," ",18,0.5
3,0.00635158280286085,8.56600000002072,"BEST",18,0.5
4,0.0808574307286283,8.55800000001909," ",18,0.5
5,0.127707515581673,7.83200000002398," ",18,0.5
2,0.250062752851411,8.28299999999581," ",19,0.5
3,0.0060001462478933,8.55899999997928,"BEST",19,0.5
4,0.0823364918351108,8.32600000000093," ",19,0.5
5,0.127648605000988,7.76699999999255," ",19,0.5
2,0.24986579738682,8.27799999999115," ",20,0.5
3,0.00577417548859628,8.50100000001839,"BEST",20,0.5
4,0.0832003060462615,8.01800000001094," ",20,0.5
5,0.126643959364994,7.56599999999162," ",20,0.5
2,0.247145850273896,8.53600000002189," ",21,0.5
3,0.0062425666105909,8.45300000000861,"BEST",21,0.5
4,0.08237482091778,8.21199999999953," ",21,0.5
5,0.124891439866059,8.02199999999721," ",21,0.5
2,0.247661839755327,8.29099999999744," ",22,0.5
3,0.00689404807319781,8.42599999997765,"BEST",22,0.5
4,0.0816697080648862,8.07300000000396," ",22,0.5
5,0.126701759247727,7.90499999999884," ",22,0.5
2,0.256304481939431,8.35499999998137," ",23,0.5
3,0.00655815642886799,8.57699999999022,"BEST",23,0.5
4,0.0815604957488778,8.11199999999371," ",23,0.5
5,0.129199605366816,7.68600000001607," ",23,0.5
2,0.227230176939755,8.33999999999651," ",24,0.5
3,0.0060910174968686,8.66200000001118,"BEST",24,0.5
4,0.0812151498892115,8.2840000000142," ",24,0.5
5,0.130332826611177,7.61100000000442," ",24,0.5
2,0.198699046777636,8.28299999999581," ",25,0.5
3,0.00682780287861327,8.55299999998533,"BEST",25,0.5
4,0.0794459117953625,8.02799999999115," ",25,0.5
5,0.130359931518789,7.7050000000163," ",25,0.5
