"X1","X2"
0.0986045880703872,-0.250652329084779
-0.148377405004776,-0.102938502674971
-0.490521318755146,0.697075549506308
-0.194619079210817,0.031532311241903
0.145761036252422,0.0578192328953731
-0.513762385585258,0.76700037930016
-0.444308431567892,0.20612799370463
-0.245250576022849,-0.565752583256004
-0.106764077619131,-0.307169933474704
0.280808133901837,-0.199306092025997
-0.608502273732926,0.547426021818953
0.268444248201387,0.160913635308924
-0.978205052362628,0.1792304413939
-0.68540430863772,0.0494988153575175
0.105408405053956,-0.248579712400146
0.459029381322499,0.799131848755813
0.317703473618734,0.222645502390272
-0.114881887197257,-0.879497929588244
0.110323961947797,0.31365589446341
0.155425775466062,-0.211438745371496
0.425576761011106,-0.477545278914467
0.0201370107089799,-0.0974813453131326
0.351019949909886,-0.458843138326431
0.745926310546743,-0.325970067379675
0.170042469242328,-0.279526058303527
-0.410987777790334,-0.754312180002843
0.257302983808079,0.37466975643168
-0.271889910477952,0.0685905434807067
0.723539143071207,-0.508990311772422
0.024848066375274,0.560723078943178
-0.232285963204136,0.190720597838736
-0.134679877891477,-0.131959978838478
-0.0472598307441006,0.400312365300221
0.286532437632673,0.392713234288569
0.379999335701619,0.367422229513845
0.458004318701447,0.307969284042106
-0.0526131576874822,0.247719505449445
0.423723528854521,-0.0276877586905685
0.219383958196644,-0.136830662939873
0.114527910052444,-0.170151804346216
-0.824600156965658,-0.310682405861956
0.29156085962307,-0.0929834334697091
-0.105268075323922,-0.565902452117372
-0.0348651518416184,0.969986595740118
0.430155363704822,0.540217028489289
0.0318899455835552,-0.502269427631234
-0.646022783278057,-0.180175575766508
-0.201918750960359,-0.208694618553144
-0.018439923297432,0.348811004935735
0.188946327477947,-0.0372837799703417
0.918240072395433,0.113287483450301
-0.505949382933857,-0.0127664970993511
0.653218097849603,-0.0191722513459768
-0.330914586820697,0.61205754824356
-0.853777071371554,-0.100967854256251
0.645728652035998,0.678186271476929
-0.313847495888473,-0.69262331012044
0.11725828196674,0.261447216953459
0.703084242055712,0.0553893017076783
0.677379967435222,0.0965720053758933
0.716228750507539,0.169779938078791
0.237428614654159,-0.224645877568966
0.653716970908161,-0.149014872097935
-0.307645733447248,-0.455520759367068
-0.939197270234093,-0.479319608017453
0.575577526705715,0.135742135059616
-0.352287522294367,0.200445506639106
-0.343926145689362,0.0237042108128437
-0.148565509766641,0.412450550323139
0.450959728605613,0.916825743338716
0.053420829703139,-0.21959581327468
0.125396606002902,-1.03269171549192
-0.251776573380374,0.449779941657588
0.166559675220725,-0.317164222965784
-0.436915780967447,-0.307686807105319
0.167517652207445,0.458649459683877
-0.470786879545763,-0.127354360384617
0.469206221467015,-0.545921557187834
0.563558557896405,0.0810813810552713
-1.44943712246454,-0.062114105580253
0.186424380812667,0.0025778223014186
-0.133371433490216,0.172302633463372
-0.284682612710914,-0.165764205526012
0.216353273056427,0.28817395311896
3.15380446282899,0.231147733214948
2.95952866905218,0.165005952903827
2.28512514501766,-0.0963210912230479
3.03960752223549,0.0291999322839555
2.51665177131154,-0.0152353390331879
2.71791818406351,0.95187262660774
3.05082130626154,-0.331535581088075
3.68553461626179,-0.490144431252993
3.23305074925996,0.0168994858614858
3.21907672667725,0.138851212291987
2.97891189658096,0.195219234523573
2.41853347449633,-0.204987208494268
1.97450390734764,-0.475533903562326
2.30790071028424,0.564913584381228
3.05954692150183,-0.156368407164664
3.78554293216151,-0.387069119258677
3.17386764086951,-0.105667435569328
2.96010531702483,-0.0881797406575359
2.62209869620678,0.496371443481192
2.56954440644488,0.0378956691164387
2.69396751963614,0.337223104472723
3.62398565868269,-0.223290178204034
2.62002807867077,0.0959028579360895
3.19970645835487,-0.145203953885997
2.92182585595778,0.0422990397095745
2.96665970000738,-0.400418666600052
2.80851800156395,-0.58620826670646
2.98896501221142,0.893180978773779
3.74571753379793,0.268645152883092
